2154,69,64
2161,69,64
2167,69,64
2171,69,64
2177,69,64
2180,69,64
2188,69,64
2194,69,64
2201,69,64
2204,69,64
2211,69,64
2217,69,64
2222,69,64
2228,69,64
2232,69,64
2241,69,64
2245,69,64
2251,69,64
2256,69,64
2262,69,64
2268,69,64
2276,69,64
2279,69,64
2283,69,64
2293,69,64
2296,69,64
2302,69,64
2307,69,64
2313,69,64
2319,69,64
2325,69,64
2330,69,64
2336,69,64
2340,69,64
2347,69,64
2350,69,64
2359,69,64
2364,69,64
2371,69,64
2378,69,64
2381,69,64
2387,69,64
2392,69,64
2399,69,64
2404,69,64
2409,69,64
2415,69,64
2419,69,64
2426,69,64
2433,69,64
2437,69,64
2446,69,64
2449,69,64
2454,69,64
2460,69,64
2467,69,64
2472,69,64
2477,69,64
2483,69,64
2488,69,64
2494,69,64
2500,69,64
2504,69,64
2511,70,64
2517,70,64
2522,70,64
2528,70,64
2534,70,64
2539,70,64
2544,70,64
2551,70,64
2556,70,64
2560,70,64
2567,70,64
2573,70,64
2575,70,64
2575,70,64
2575,70,64
2575,70,64
2575,70,64
2575,70,64
2575,70,64
2575,70,64
2575,70,64
2575,70,64
2575,70,64
2577,70,64
2577,70,64
2578,70,64
2578,70,64
2579,70,64
2579,70,64
2580,70,64
2580,70,64
2581,70,64
2581,70,64
2582,70,64
2582,70,64
2582,70,64
2582,70,64
2582,70,64
2582,70,64
2583,70,64
2583,70,64
2583,70,64
2583,70,64
2583,70,64
2583,70,64
2587,70,64
2587,70,64
2587,70,64
2588,70,64
2593,70,64
2597,70,64
2602,70,64
2606,70,64
2610,70,64
2615,70,64
2619,70,64
2625,70,64
2628,70,64
2633,70,64
2637,70,64
2641,70,64
2646,70,64
2650,70,64
2658,70,64
2661,70,64
2664,70,64
2669,70,64
2673,70,64
2677,70,64
2681,70,64
2689,70,64
2689,71,64
2694,71,64
2699,71,64
2704,71,64
2708,71,64
2711,71,64
2717,71,64
2724,71,64
2725,71,64
2730,71,64
2735,71,64
2739,71,64
2744,71,64
2751,71,64
2752,71,64
2756,71,64
2761,71,64
2765,71,64
2770,71,64
2774,71,64
2777,71,64
2783,71,64
2787,71,64
2792,71,64
2797,71,64
2801,71,64
2809,71,64
2812,71,64
2814,71,64
2817,71,64
2824,71,64
2827,71,64
2831,71,64
2835,71,64
2840,71,64
2845,71,64
2849,71,64
2854,71,64
2858,71,64
2863,71,64
2867,71,64
2877,71,64
2877,71,64
2881,71,64
2884,71,64
2889,71,64
2893,71,64
2898,71,64
2902,71,64
2907,71,64
2911,71,64
2915,71,64
2920,71,64
2925,71,64
2929,71,64
2933,71,64
2937,71,64
2946,71,64
2949,71,64
2951,71,64
2955,71,64
2960,71,64
2965,71,64
2968,71,64
2973,71,64
2977,71,64
2982,71,64
2986,71,64
2989,71,64
2995,71,64
2999,71,64
3009,72,64
3019,72,64
3020,72,64
3022,72,64
3022,72,64
3027,72,64
3031,72,64
3035,72,64
3039,72,64
3043,72,64
3048,72,64
3052,72,64
3057,72,64
3062,72,64
3067,72,64
3071,72,64
3074,72,64
3079,72,64
3083,72,64
3088,72,64
3092,72,64
3096,72,64
3102,72,64
3106,72,64
3111,72,64
3114,72,64
3119,72,64
3123,72,64
3126,72,64
3132,72,64
3136,72,64
3141,72,64
3146,72,64
3149,72,64
3156,72,64
3158,72,64
3163,72,64
3167,72,64
3172,72,64
3176,72,64
3180,72,64
3186,72,64
3191,72,64
3194,72,64
3198,72,64
3202,72,64
3212,72,64
3212,72,64
3214,72,64
3220,72,64
3225,72,64
3229,72,64
3233,72,64
3238,72,64
3243,72,64
3246,72,64
3252,72,64
3256,72,64
3259,72,64
3264,72,64
3269,72,64
3278,72,64
3278,72,64
3283,72,64
3287,72,64
3292,72,64
3295,72,64
3300,72,64
3304,72,64
3309,72,64
3313,72,64
3317,72,64
3322,72,64
3327,73,64
3332,73,64
3336,73,64
3343,73,64
3346,73,64
3348,73,64
3353,73,64
3357,73,64
3362,73,64
3367,73,64
3370,73,64
3376,73,64
3379,73,64
3384,73,64
3390,73,64
3392,73,64
3397,73,64
3401,73,64
3411,73,64
3412,73,64
3415,73,64
3419,73,64
3425,73,64
3428,73,64
3432,73,64
3437,73,64
3441,73,64
3446,73,64
3450,73,64
3454,73,64
3460,73,64
3463,73,64
3468,73,64
3476,73,64
3476,73,64
3481,73,64
3485,73,64
3491,73,64
3495,73,64
3497,73,64
3504,73,64
3509,73,64
3512,73,64
3516,73,64
3523,73,64
3525,73,64
3533,73,64
3535,73,64
3538,73,64
3544,73,64
3546,73,64
3550,73,64
3557,73,64
3560,73,64
3565,73,64
3569,73,64
3575,73,64
3579,73,64
3582,73,64
3587,73,64
3592,73,64
3592,73,64
3592,73,64
3594,73,64
3594,73,64
3594,73,64
3594,73,64
3594,73,64
3594,73,64
3594,73,64
3594,73,64
3594,73,64
3596,73,64
3596,74,64
3596,74,64
3596,74,64
3596,74,64
3596,74,64
3596,74,64
3599,74,64
3599,74,64
3599,74,64
3599,74,64
3599,74,64
3599,74,64
3599,74,64
3599,74,64
3599,74,64
3599,74,64
3601,74,64
3603,74,64
3615,74,64
3616,74,64
3616,74,64
3621,74,64
3624,74,64
3630,74,64
3634,74,64
3638,74,64
3644,74,64
3647,74,64
3653,74,64
3655,74,64
3661,74,64
3665,74,64
3669,74,64
3674,74,64
3678,74,64
3683,74,64
3687,74,64
3694,74,64
3696,74,64
3700,74,64
3705,74,64
3709,74,64
3713,74,64
3718,74,64
3725,74,64
3726,74,64
3732,74,64
3736,74,64
3740,74,64
3744,74,64
3751,74,64
3753,74,64
3757,74,64
3762,74,64
3767,74,64
3770,74,64
3775,74,64
3780,74,64
3785,74,64
3789,74,64
3792,74,64
3797,74,64
3802,74,64
3805,74,64
3811,74,64
3815,74,64
3821,74,64
3823,74,64
3830,74,64
3833,74,64
3837,74,64
3842,74,64
3846,74,64
3849,74,64
3856,74,64
3860,75,64
3864,75,64
3868,75,64
3873,75,64
3877,75,64
3881,75,64
3886,75,64
3890,75,64
3895,75,64
3899,75,64
3904,75,64
3907,75,64
3912,75,64
3917,75,64
3921,75,64
3926,75,64
3930,75,64
3934,75,64
3939,75,64
3945,75,64
3948,75,64
3952,75,64
3959,75,64
3961,75,64
3965,75,64
3969,75,64
3974,75,64
3980,75,64
3984,75,64
3987,75,64
3992,75,64
3996,75,64
4001,75,64
4007,75,64
4010,75,64
4015,75,64
4019,75,64
4025,75,64
4029,75,64
4033,75,64
4036,75,64
4040,75,64
4045,75,64
4049,75,64
4054,75,64
4059,75,64
4064,75,64
4068,75,64
4073,75,64
4076,75,64
4080,75,64
4085,75,64
4091,75,64
4093,75,64
4098,75,64
4104,75,64
4107,75,64
4111,75,64
4116,75,64
4120,75,64
4124,75,64
4129,75,64
4132,75,64
4138,75,64
4141,75,64
4147,75,64
4151,75,64
4156,75,64
4160,75,64
4164,75,64
4169,75,64
4180,75,64
4181,75,64
4183,75,64
4185,75,64
4192,76,64
4194,76,64
4199,76,64
4204,76,64
4208,76,64
4211,76,64
4216,76,64
4223,76,64
4226,76,64
4230,76,64
4235,76,64
4240,76,64
4244,76,64
4250,76,64
4252,76,64
4257,76,64
4260,76,64
4265,76,64
4270,76,64
4275,76,64
4280,76,64
4283,76,64
4288,76,64
4292,76,64
4296,76,64
4301,76,64
4306,76,64
4313,76,64
4314,76,64
4316,76,64
4323,76,64
4328,76,64
4332,76,64
4336,76,64
4341,76,64
4345,76,64
4350,76,64
4355,76,64
4359,76,64
4363,76,64
4367,76,64
4376,76,64
4376,76,64
4382,76,64
4386,76,64
4390,76,64
4395,76,64
4398,76,64
4403,76,64
4407,76,64
4412,76,64
4416,76,64
4421,76,64
4425,76,64
4429,76,64
4435,76,64
4439,76,64
4442,76,64
4447,76,64
4451,76,64
4456,76,64
4460,76,64
4466,76,64
4470,76,64
4476,76,64
4478,76,64
4482,76,64
4487,76,64
4491,76,64
4495,76,64
4499,76,64
4505,76,64
4510,76,64
4513,76,64
4517,76,64
4522,76,64
4526,76,64
4531,77,64
4535,77,64
4540,77,64
4545,77,64
4549,77,64
4553,77,64
4557,77,64
4562,77,64
4568,77,64
4571,77,64
4576,77,64
4579,77,64
4584,77,64
4589,77,64
4593,77,64
4598,77,64
4602,77,64
4606,77,64
4609,77,64
4613,77,64
4613,77,64
4613,77,64
4613,77,64
4613,77,64
4613,77,64
4615,77,64
4615,77,64
4615,77,64
4615,77,64
4615,77,64
4615,77,64
4617,77,64
4617,77,64
4617,77,64
4617,77,64
4617,77,64
4617,77,64
4618,77,64
4618,77,64
4618,77,64
4621,77,64
4621,77,64
4621,77,64
4621,77,64
4621,77,64
4621,77,64
4621,77,64
4624,77,64
4624,77,64
4624,77,64
4624,77,64
4624,77,64
4624,77,64
4624,77,64
4625,77,64
4630,77,64
4634,77,64
4644,77,64
4644,77,64
4648,77,64
4652,77,64
4657,77,64
4661,77,64
4666,77,64
4670,77,64
4675,77,64
4679,77,64
4683,77,64
4688,77,64
4692,77,64
4697,77,64
4701,77,64
4709,77,64
4710,77,64
4714,77,64
4720,77,64
4728,77,64
4728,78,64
4732,78,64
4736,78,64
4741,78,64
4744,78,64
4752,78,64
4753,78,64
4757,78,64
4764,78,64
4767,78,64
4772,78,64
4776,78,64
4781,78,64
4785,78,64
4792,78,64
4794,78,64
4798,78,64
4804,78,64
4808,78,64
4811,78,64
4815,78,64
4821,78,64
4825,78,64
4829,78,64
4834,78,64
4838,78,64
4842,78,64
4849,78,64
4851,78,64
4855,78,64
4860,78,64
4864,78,64
4869,78,64
4873,78,64
4877,78,64
4882,78,64
4886,78,64
4893,78,64
4895,78,64
4900,78,64
4906,78,64
4909,78,64
4913,78,64
4917,78,64
4923,78,64
4927,78,64
4932,78,64
4935,78,64
4940,78,64
4944,78,64
4948,78,64
4953,78,64
4959,78,64
4962,78,64
4967,78,64
4971,78,64
4976,78,64
4979,78,64
4983,78,64
4988,78,64
4995,78,64
4997,78,64
5002,78,64
5008,78,64
5010,78,64
5016,78,64
5019,78,64
5025,78,64
5028,78,64
5032,78,64
5038,78,64
5041,78,64
5047,78,64
5051,78,64
5055,78,64
5063,78,64
5063,78,64
5068,78,64
5072,78,64
5076,79,64
5081,79,64
5086,79,64
5091,79,64
5095,79,64
5099,79,64
5104,79,64
5107,79,64
5113,79,64
5116,79,64
5121,79,64
5124,79,64
5130,79,64
5134,79,64
5138,79,64
5143,79,64
5147,79,64
5152,79,64
5157,79,64
5161,79,64
5165,79,64
5169,79,64
5174,79,64
5180,79,64
5183,79,64
5187,79,64
5191,79,64
5197,79,64
5201,79,64
5205,79,64
5208,79,64
5213,79,64
5218,79,64
5224,79,64
5226,79,64
5230,79,64
5237,79,64
5241,79,64
5245,79,64
5249,79,64
5253,79,64
5258,79,64
5262,79,64
5266,79,64
5271,79,64
5277,79,64
5281,79,64
5285,79,64
5289,79,64
5293,79,64
5297,79,64
5302,79,64
5308,79,64
5311,79,64
5316,79,64
5320,79,64
5327,79,64
5328,79,64
5332,79,64
5337,79,64
5341,79,64
5346,79,64
5350,79,64
5357,79,64
5359,79,64
5365,79,64
5368,79,64
5374,79,64
5377,79,64
5381,79,64
5386,79,64
5391,79,64
5394,79,64
5400,79,64
5404,79,64
5408,79,64
5412,79,64
5417,79,64
5421,79,64
5425,80,64
5430,80,64
5434,80,64
5440,80,64
5444,80,64
5449,80,64
5452,80,64
5458,80,64
5461,80,64
5467,80,64
5471,80,64
5473,80,64
5479,80,64
5484,80,64
5488,80,64
5491,80,64
5496,80,64
5501,80,64
5505,80,64
5509,80,64
5513,80,64
5518,80,64
5527,80,64
5527,80,64
5534,80,64
5536,80,64
5540,80,64
5543,80,64
5549,80,64
5554,80,64
5559,80,64
5564,80,64
5567,80,64
5572,80,64
5576,80,64
5580,80,64
5584,80,64
5591,80,64
5593,80,64
5597,80,64
5602,80,64
5608,80,64
5612,80,64
5617,80,64
5619,80,64
5624,80,64
5629,80,64
5631,80,64
5631,80,64
5634,80,64
5634,80,64
5634,80,64
5634,80,64
5634,80,64
5634,80,64
5634,80,64
5634,80,64
5634,80,64
5634,80,64
5636,80,64
5636,80,64
5636,80,64
5636,80,64
5636,80,64
5636,80,64
5636,80,64
5639,80,64
5639,80,64
5639,80,64
5639,80,64
5639,80,64
5639,80,64
5643,80,64
5643,80,64
5643,80,64
5643,80,64
5648,80,64
5652,80,64
5658,80,64
5662,80,64
5665,80,64
5669,81,64
5673,81,64
5679,81,64
5683,81,64
5687,81,64
5692,81,64
5696,81,64
5700,81,64
5704,81,64
5709,81,64
5713,81,64
5718,81,64
5727,81,64
5727,81,64
5732,81,64
5735,81,64
5740,81,64
5744,81,64
5751,81,64
5753,81,64
5757,81,64
5762,81,64
5766,81,64
5771,81,64
5775,81,64
5778,81,64
5784,81,64
5788,81,64
5791,81,64
5797,81,64
5801,81,64
5806,81,64
5811,81,64
5815,81,64
5818,81,64
5825,81,64
5828,81,64
5833,81,64
5837,81,64
5842,81,64
5847,81,64
5851,81,64
5856,81,64
5861,81,64
5863,81,64
5869,81,64
5872,81,64
5877,81,64
5881,81,64
5887,81,64
5891,81,64
5895,81,64
5898,81,64
5903,81,64
5908,81,64
5912,81,64
5916,81,64
5920,81,64
5925,81,64
5930,81,64
5934,81,64
5939,81,64
5943,81,64
5947,81,64
5952,81,64
5956,81,64
5961,81,64
5966,81,64
5970,81,64
5975,81,64
5978,81,64
5983,81,64
5987,81,64
5992,81,64
5996,81,64
6003,81,64
6004,81,64
6010,81,64
6015,81,64
6018,81,64
6024,81,64
6027,82,64
6031,82,64
6036,82,64
6041,82,64
6045,82,64
6050,82,64
6054,82,64
6058,82,64
6062,82,64
6067,82,64
6070,82,64
6075,82,64
6080,82,64
6084,82,64
6089,82,64
6094,82,64
6099,82,64
6102,82,64
6106,82,64
6111,82,64
6115,82,64
6120,82,64
6125,82,64
6128,82,64
6132,82,64
6138,82,64
6142,82,64
6146,82,64
6151,82,64
6155,82,64
6159,82,64
6164,82,64
6167,82,64
6174,82,64
6178,82,64
6182,82,64
6186,82,64
6190,82,64
6195,82,64
6199,82,64
6203,82,64
6207,82,64
6213,82,64
6218,82,64
6222,82,64
6226,82,64
6230,82,64
6235,82,64
6241,82,64
6243,82,64
6249,82,64
6253,82,64
6258,82,64
6262,82,64
6265,82,64
6272,82,64
6274,82,64
6278,82,64
6286,82,64
6288,82,64
6294,82,64
6295,82,64
6301,82,64
6306,82,64
6309,82,64
6314,82,64
6318,82,64
6323,82,64
6327,82,64
6331,82,64
6337,82,64
6344,82,64
6345,82,64
6348,82,64
6353,82,64
6358,82,64
6363,82,64
6367,82,64
6372,82,64
6376,82,64
6381,82,64
6385,82,64
6390,82,64
6394,83,64
6398,83,64
6402,83,64
6409,83,64
6411,83,64
6416,83,64
6422,83,64
6425,83,64
6429,83,64
6433,83,64
6438,83,64
6442,83,64
6447,83,64
6452,83,64
6458,83,64
6460,83,64
6465,83,64
6469,83,64
6475,83,64
6478,83,64
6482,83,64
6486,83,64
6491,83,64
6496,83,64
6501,83,64
6505,83,64
6508,83,64
6513,83,64
6517,83,64
6522,83,64
6526,83,64
6530,83,64
6536,83,64
6542,83,64
6544,83,64
6548,83,64
6553,83,64
6559,83,64
6561,83,64
6566,83,64
6570,83,64
6575,83,64
6579,83,64
6584,83,64
6588,83,64
6592,83,64
6595,83,64
6601,83,64
6608,83,64
6610,83,64
6614,83,64
6620,83,64
6626,83,64
6628,83,64
6632,83,64
6638,83,64
6644,83,64
6644,83,64
6650,83,64
6655,83,64
6658,83,64
6658,83,64
6658,83,64
6658,83,64
6658,83,64
6658,83,64
6658,83,64
6658,83,64
6658,83,64
6658,83,64
6658,83,64
6660,83,64
6660,83,64
6660,83,64
6660,83,64
6660,83,64
6660,83,64
6660,83,64
6660,83,64
6661,83,64
6661,83,64
6661,83,64
6661,83,64
6661,84,64
6661,84,64
6665,84,64
6665,84,64
6665,84,64
6665,84,64
6665,84,64
6665,84,64
6667,84,64
6667,84,64
6667,84,64
6671,84,64
6676,84,64
6679,84,64
6684,84,64
6688,84,64
6693,84,64
6698,84,64
6703,84,64
6709,84,64
6711,84,64
6715,84,64
6719,84,64
6726,84,64
6728,84,64
6732,84,64
6738,84,64
6742,84,64
6753,84,64
6756,84,64
6757,84,64
6759,84,64
6763,84,64
6768,84,64
6777,84,64
6777,84,64
6781,84,64
6786,84,64
6792,84,64
6794,84,64
6799,84,64
6803,84,64
6810,84,64
6812,84,64
6816,84,64
6822,84,64
6826,84,64
6831,84,64
6834,84,64
6838,84,64
6843,84,64
6847,84,64
6852,84,64
6858,84,64
6860,84,64
6865,84,64
6869,84,64
6876,84,64
6878,84,64
6883,84,64
6887,84,64
6891,84,64
6896,84,64
6901,84,64
6903,84,64
6909,84,64
6914,84,64
6918,84,64
6922,84,64
6927,84,64
6931,84,64
6936,84,64
6942,84,64
6947,84,64
6949,84,64
6953,84,64
6958,84,64
6964,84,64
6967,84,64
6971,84,64
6975,84,64
6980,84,64
6984,84,64
6989,84,64
6994,84,64
6997,85,64
7002,85,64
7015,85,64
7017,85,64
7017,85,64
7021,85,64
7023,85,64
7029,85,64
7034,85,64
7037,85,64
7042,85,64
7046,85,64
7051,85,64
7058,85,64
7062,85,64
7065,85,64
7069,85,64
7076,85,64
7078,85,64
7081,85,64
7086,85,64
7090,85,64
7095,85,64
7099,85,64
7105,85,64
7109,85,64
7116,85,64
7117,85,64
7121,85,64
7126,85,64
7130,85,64
7134,85,64
7142,85,64
7143,85,64
7147,85,64
7153,85,64
7157,85,64
7161,85,64
7165,85,64
7170,85,64
7175,85,64
7179,85,64
7184,85,64
7190,85,64
7192,85,64
7196,85,64
7200,85,64
7207,85,64
7210,85,64
7214,85,64
7218,85,64
7223,85,64
7228,85,64
7233,85,64
7237,85,64
7242,85,64
7245,85,64
7249,85,64
7255,85,64
7258,85,64
7263,85,64
7267,85,64
7270,85,64
7277,85,64
7281,85,64
7285,85,64
7289,85,64
7293,85,64
7298,85,64
7302,85,64
7308,85,64
7310,85,64
7316,85,64
7320,85,64
7327,85,64
7329,85,64
7333,85,64
7340,85,64
7342,85,64
7347,85,64
7351,85,64
7356,85,64
7360,85,64
7364,85,64
7370,85,64
7373,86,64
7377,86,64
7382,86,64
7388,86,64
7390,86,64
7395,86,64
7400,86,64
7407,86,64
7408,86,64
7413,86,64
7417,86,64
7422,86,64
7426,86,64
7431,86,64
7437,86,64
7439,86,64
7443,86,64
7448,86,64
7452,86,64
7457,86,64
7461,86,64
7466,86,64
7471,86,64
7477,86,64
7480,86,64
7483,86,64
7488,86,64
7492,86,64
7497,86,64
7501,86,64
7507,86,64
7510,86,64
7513,86,64
7519,86,64
7523,86,64
7528,86,64
7532,86,64
7537,86,64
7543,86,64
7545,86,64
7551,86,64
7555,86,64
7560,86,64
7563,86,64
7567,86,64
7574,86,64
7577,86,64
7581,86,64
7584,86,64
7589,86,64
7594,86,64
7599,86,64
7604,86,64
7607,86,64
7612,86,64
7616,86,64
7620,86,64
7625,86,64
7629,86,64
7635,86,64
7642,86,64
7645,86,64
7647,86,64
7651,86,64
7656,86,64
7662,86,64
7664,86,64
7668,86,64
7672,86,64
7675,86,64
7677,86,64
7677,86,64
7677,86,64
7677,86,64
7678,86,64
7678,86,64
7678,86,64
7678,86,64
7678,86,64
7678,86,64
7680,86,64
7680,86,64
7680,86,64
7682,86,64
7682,86,64
7682,86,64
7682,86,64
7682,87,64
7682,87,64
7684,87,64
7684,87,64
7684,87,64
7684,87,64
7684,87,64
7684,87,64
7684,87,64
7691,87,64
7691,87,64
7691,87,64
7691,87,64
7691,87,64
7691,87,64
7692,87,64
7692,87,64
7692,87,64
7692,87,64
7692,87,64
7692,87,64
7692,87,64
7694,87,64
7694,87,64
7697,87,64
7699,87,64
7701,87,64
7702,87,64
7705,87,64
7707,87,64
7707,87,64
7709,87,64
7712,87,64
7712,87,64
7716,87,64
7716,87,64
7718,87,64
7721,87,64
7723,87,64
7723,87,64
7725,87,64
7727,87,64
7728,87,64
7730,87,64
7730,87,64
7732,87,64
7734,87,64
7735,87,64
7738,87,64
7743,87,64
7744,87,64
7744,87,64
7745,87,64
7746,87,64
7750,87,64
7751,87,64
7751,87,64
7753,87,64
7755,87,64
7756,87,64
7758,87,64
7758,87,64
7760,87,64
7762,87,64
7763,87,64
7764,87,64
7767,87,64
7768,87,64
7770,87,64
7772,87,64
7773,87,64
7775,87,64
7778,87,64
7778,87,64
7780,87,64
7782,87,64
7784,87,64
7786,87,64
7791,87,64
7791,87,64
7792,87,64
7792,87,64
7792,87,64
7796,87,64
7798,87,64
7800,87,64
7802,87,64
7808,88,64
7809,88,64
7809,88,64
7809,88,64
7810,88,64
7810,88,64
7813,88,64
7815,88,64
7817,88,64
7818,88,64
7818,88,64
7819,88,64
7823,88,64
7823,88,64
7825,88,64
7827,88,64
7829,88,64
7831,88,64
7831,88,64
7833,88,64
7838,88,64
7838,88,64
7839,88,64
7839,88,64
7841,88,64
7845,88,64
7847,88,64
7847,88,64
7849,88,64
7850,88,64
7852,88,64
7853,88,64
7855,88,64
7857,88,64
7859,88,64
7860,88,64
7861,88,64
7863,88,64
7865,88,64
7866,88,64
7868,88,64
7878,88,64
7878,88,64
7879,88,64
7879,88,64
7879,88,64
7879,88,64
7880,88,64
7881,88,64
7885,88,64
7885,88,64
7886,88,64
7888,88,64
7891,88,64
7892,88,64
7893,88,64
7895,88,64
7897,88,64
7899,88,64
7901,88,64
7901,88,64
7903,88,64
7905,88,64
7907,88,64
7909,88,64
7909,88,64
7911,88,64
7913,88,64
7915,88,64
7917,88,64
7919,88,64
7922,88,64
7924,88,64
7924,88,64
7926,88,64
7928,88,64
7929,88,64
7930,88,64
7931,88,64
7933,88,64
7935,88,64
7937,88,64
7939,88,64
7939,88,64
7941,88,64
7943,88,64
7945,88,64
7947,88,64
7949,88,64
7949,89,64
7951,89,64
7953,89,64
7958,89,64
7960,89,64
7960,89,64
7960,89,64
7962,89,64
7964,89,64
7966,89,64
7968,89,64
7970,89,64
7970,89,64
7971,89,64
7973,89,64
7975,89,64
7977,89,64
7979,89,64
7979,89,64
7981,89,64
7983,89,64
7985,89,64
7989,89,64
7990,89,64
7990,89,64
7992,89,64
7992,89,64
7994,89,64
7998,89,64
7998,89,64
8000,89,64
8002,89,64
8004,89,64
8011,89,64
8011,89,64
8012,89,64
8012,89,64
8014,89,64
8014,89,64
8014,89,64
8016,89,64
8017,89,64
8018,89,64
8022,89,64
8022,89,64
8024,89,64
8026,89,64
